gene	ensembl_id
MTBP	172167
MTCH1	137409
MTCH2	109919
MTCP1	214827
MTDH	147649
MTF1	188786
MTF2	143033
MTFMT	103707
MTFP1	242114
MTFR1	66855
MTG1	148824
MTHFD1	100714
MTHFD1L	120254
MTHFD2	65911
MTHFD2L	163738
MTHFR	177000
MTHFS	136371
MTHFSD	103248
MTIF2	85760
MTIF3	122033
MTM1	171100
MTMR1	63601
MTMR11	14914
MTMR12	150712
MTMR14	163719
MTMR2	87053
MTMR3	100330
MTMR4	108389
MTMR6	139505
MTMR7	3987
MTMR8	102043
MTMR9	104643
MTMR9LP	220785
MTNR1A	168412
MTNR1B	134640
MTO1	135297
MTOR	198793
MTPAP	107951
MTPN	105887
MTR	116984
MTRF1	120662
MTRF1L	112031
MTRNR2L1	256618
MTRNR2L10	256045
MTRNR2L2	271043
MTRNR2L2	269028
MTRNR2L3	256222
MTRNR2L4	232196
MTRNR2L5	249860
MTRNR2L7	256892
MTRNR2L8	255823
MTRNR2L9	255633
MTRR	124275
MTSS1	170873
MTSS1L	132613
MTTP	138823
MTUS1	129422
MTUS2	132938
MTX1	173171
MTX2	128654
MTX3	177034
MUC1	185499
MUC12	205277
MUC13	173702
MUC15	169550
MUC16	181143
MUC17	169876
MUC2	278466
MUC2	198788
MUC21	237962
MUC21	227506
MUC21	231350
MUC21	234137
MUC5B	117983
MUC7	171195
MUCL1	172551
MUL1	90432
MUM1	160953
MUM1L1	157502
MURC	170681
MUS81	172732
MUSK	30304
MUSTN1	272573
MUT	146085
MUTYH	132781
MVD	167508
MVK	110921
MVP	13364
MX1	157601
MX2	183486
MXD1	59728
MXD3	213347
MXD4	123933
MXI1	119950
MXRA5	101825
MXRA7	182534
MXRA8	162576
MYADM	179820
MYADML	239649
MYADML2	185105
MYB	118513
MYBBP1A	132382
MYBL1	185697
MYBL2	101057
MYBPC1	196091
MYBPC2	86967
MYBPC3	134571
MYBPH	133055
MYBPHL	221986
MYC	136997
MYCBP	214114
MYCBP2	5810
MYCBPAP	136449
MYCN	134323
MYCNOS	233718
MYCT1	120279
MYD88	172936
MYEF2	104177
MYEOV	172927
MYF5	111049
MYF6	111046
MYH1	109061
MYH10	133026
MYH13	6788
MYH14	105357
MYH15	144821
MYH16	2079
MYH2	125414
MYH3	109063
MYH4	264424
MYH6	197616
MYH7	92054
MYH7B	78814
MYH8	133020
MYH9	100345
MYL1	168530
MYL10	106436
MYL12A	101608
MYL12B	118680
MYL2	111245
MYL3	160808
MYL4	198336
MYL5	215375
MYL6	92841
MYL6B	196465
MYL7	106631
MYL9	101335
MYLIP	7944
MYLK	65534
MYLK2	101306
MYLK3	140795
MYLK4	145949
MYLPF	180209
MYNN	85274
MYO10	145555
MYO15A	91536
MYO15B	266714
MYO16	282848
MYO16	41515
MYO18A	196535
MYO18B	133454
MYO1A	166866
MYO1B	128641
MYO1C	197879
MYO1D	176658
MYO1E	157483
MYO1F	142347
MYO1G	136286
MYO1H	174527
MYO3A	95777
MYO3B	71909
MYO5A	197535
MYO5B	167306
MYO5C	128833
MYO6	196586
MYO7A	137474
MYO7B	169994
MYO9A	66933
MYO9B	99331
MYOC	34971
MYOCD	141052
MYOD1	129152
MYOF	138119
MYOG	122180
MYOM1	101605
MYOM3	142661
MYOT	120729
MYOZ1	177791
MYOZ2	172399
MYOZ3	164591
MYPN	138347
MYPOP	176182
MYRIP	170011
MYSM1	162601
MYT1L	186487
MZB1	170476
MZF1	99326
MZT1	204899
MZT2A	173272
MZT2B	152082
N4BP1	102921
N4BP2	78177
N4BP2L1	139597
N4BP2L2	244754
N4BP3	145911
N6AMT1	156239
NAA10	102030
NAA11	156269
NAA15	164134
NAA16	172766
NAA20	173418
NAA25	111300
NAA30	139977
NAA35	135040
NAA38	183011
NAA40	110583
NAA50	121579
NAAA	138744
NAALAD2	77616
NAALADL1	168060
NAALADL2	177694
NAB1	138386
NAB2	166886
NACA	196531
NACA2	253506
NACAD	136274
NACAP1	228224
NACC1	160877
NACC2	148411
NADK	8130
NADSYN1	172890
NAE1	159593
NAF1	145414
NAGA	198951
NAGK	124357
NAGLU	108784
NAGPA	103174
NAGS	161653
NAIF1	171169
NALCN	102452
NAMPT	105835
NANOG	111704
NANOGNB	205857
NANOS1	188613
NANOS2	188425
NANOS3	187556
NANP	170191
NANS	95380
NAP1L1	187109
NAP1L2	186462
NAP1L3	186310
NAP1L5	177432
NAP1L6	204118
NAPA	105402
NAPB	125814
NAPG	134265
NAPSA	131400
NAPSB	131401
NARF	141562
NARFL	103245
NARS	134440
NARS2	137513
NASP	132780
NAT1	171428
NAT10	135372
NAT14	90971
NAT2	156006
NAT6	243477
NAT8	144035
NAT8B	204872
NAT8L	185818
NAT9	109065
NAV1	134369
NAV2	166833
NAV2-AS4	254622
NAV3	67798
NBAS	151779
NBEA	172915
NBEAL1	144426
NBEAL2	160796
NBEAP1	258590
NBL1	158747
NBN	104320
NBPF1	219481
NBPF10	271425
NBPF11	263956
NBPF14	270629
NBPF15	266338
NBPF22P	205449
NBPF3	142794
NBPF4	196427
NBPF6	186086
NBPF7	215864
NBPF9	269713
NBR1	188554
NBR2	198496
NCALD	104490
NCAM1	149294
NCAM2	154654
NCAN	130287
NCAPD2	10292
NCAPD3	151503
NCAPG	109805
NCAPG2	146918
NCAPH	121152
NCAPH2	25770
NCBP1	136937
NCBP2	114503
NCCRP1	188505
NCDN	20129
NCEH1	144959
NCF1	158517
NCF1B	182487
NCF1C	165178
NCF2	116701
NCK1	158092
NCK2	71051
NCKAP1	61676
NCKAP1L	123338
NCKAP5	176771
NCKAP5L	167566
NCKIPSD	213672
NCL	115053
NCLN	125912
NCOA1	84676
NCOA2	140396
NCOA3	124151
NCOA4	266412
NCOA5	124160
NCOA6	198646
NCOA7	111912
NCOR1	141027
NCOR2	196498
NCR2	96264
NCS1	107130
NCSTN	162736
NDC80	80986
NDEL1	166579
NDFIP1	131507
NDFIP2	102471
NDN	182636
NDNF	173376
NDOR1	188566
NDP	124479
NDRG1	104419
NDRG2	165795
NDRG3	101079
NDRG4	103034
NDST1	70614
NDST2	166507
NDST3	164100
NDST4	138653
NDUFA1	125356
NDUFA10	130414
NDUFA10	281434
NDUFA11	174886
NDUFA12	184752
NDUFA13	186010
NDUFA2	131495
NDUFA4	189043
NDUFA4L2	185633
NDUFA5	128609
NDUFA7	267855
NDUFA8	119421
NDUFA9	139180
NDUFAB1	4779
NDUFAF1	137806
NDUFAF2	164182
NDUFAF3	178057
NDUFAF4	123545
NDUFB1	183648
NDUFB10	140990
NDUFB11	147123
NDUFB2	90266
NDUFB3	119013
NDUFB4	65518
NDUFB5	136521
NDUFB6	165264
NDUFB7	99795
NDUFB8	166136
NDUFB9	147684
NDUFC1	109390
NDUFC2	151366
NDUFC2-KCTD14	259112
NDUFS1	23228
NDUFS2	158864
NDUFS3	213619
NDUFS4	164258
NDUFS5	168653
NDUFS6	145494
NDUFS7	115286
NDUFS8	110717
NDUFV1	167792
NDUFV2	178127
NDUFV3	160194
NEAT1	245532
NEB	183091
NEBL	78114
NECAB1	123119
NECAB2	103154
NECAB3	125967
NECAP1	89818
NECAP2	157191
NEDD1	139350
NEDD4	69869
NEDD4L	49759
NEDD8	129559
NEDD8-MDP1	255526
NEDD9	111859
NEFH	100285
NEFL	277586
NEFM	104722
NEGR1	172260
NEIL1	140398
NEIL2	154328
NEIL3	109674
NEK1	137601
NEK10	163491
NEK11	114670
NEK2	117650
NEK3	136098
NEK4	114904
NEK5	197168
NEK6	119408
NEK7	151414
NEK8	160602
NEK9	119638
NELL1	165973
NELL2	184613
NEMF	165525
NENF	117691
NEO1	67141
NES	132688
NET1	173848
NETO1	166342
NETO2	171208
NEU2	115488
NEU3	162139
NEURL1B	214357
NEURL2	124257
NEURL3	163121
NEURL4	215041
NEUROD1	162992
NEUROD2	171532
NEUROD4	123307
NEUROD6	164600
NEUROG1	181965
NEUROG2	178403
NEUROG3	122859
NEXN	162614
NF1	196712
NF1P1	270831
NF2	186575
NFAM1	235568
NFASC	163531
NFAT5	102908
NFATC1	131196
NFATC2	101096
NFATC2IP	176953
NFATC3	72736
NFATC4	100968
NFE2	123405
NFE2L1	82641
NFE2L2	116044
NFE2L3	50344
NFIA	162599
NFIB	147862
NFIC	141905
NFIL3	165030
NFIX	8441
NFKB1	109320
NFKB2	77150
NFKBIA	100906
NFKBID	167604
NFKBIE	146232
NFKBIZ	144802
NFRKB	170322
NFS1	244005
NFU1	169599
NFX1	86102
NFXL1	170448
NFYA	1167
NFYB	120837
NFYC	66136
NGB	165553
NGDN	129460
NGEF	66248
NGF	134259
NGFR	64300
NGLY1	151092
NGRN	182768
NHEG1	225391
NHEJ1	187736
NHLH1	171786
NHLH2	177551
NHLRC1	187566
NHLRC2	196865
NHLRC3	188811
NHLRC4	257108
NHP2	145912
NHS	188158
NHSL1	135540
NHSL2	204131
NICN1	145029
NID1	116962
NID2	87303
NIF3L1	196290
NIN	100503
NINJ1	131669
NINJ2	171840
NINL	101004
NIP7	132603
NIPA1	170113
NIPA2	140157
NIPAL1	163293
NIPAL2	104361
NIPAL3	1461
NIPAL4	172548
NIPBL	164190
NIPSNAP1	184117
NIPSNAP3A	136783
NIPSNAP3B	165028
NISCH	10322
NIT1	158793
NIT2	114021
NKAIN1	84628
NKAIN2	188580
NKAIN3	185942
NKAIN4	101198
NKAP	101882
NKAPL	189134
NKAPP1	233382
NKD1	140807
NKG7	105374
NKIRAS1	197885
NKIRAS2	168256
NKPD1	179846
NKRF	186416
NKTR	114857
NKX1-2	229544
NKX2-1	136352
NKX2-2	125820
NKX2-3	119919
NKX2-4	125816
NKX2-5	183072
NKX2-6	180053
NKX2-8	136327
NKX3-1	167034
NKX3-2	109705
NKX6-1	163623
NKX6-2	148826
NKX6-3	165066
NLE1	73536
NLGN1	169760
NLGN2	169992
NLGN3	196338
NLGN4X	146938
NLGN4Y	165246
NLK	87095
NLN	123213
NLRC3	167984
NLRC4	91106
NLRC5	140853
NLRP1	91592
NLRP11	179873
NLRP12	142405
NLRP13	173572
NLRP14	158077
NLRP3	162711
NLRP4	160505
NLRP5	171487
NLRP6	174885
NLRP8	179709
NLRP9	185792
NLRX1	160703
NMB	197696
NMBR	135577
NMD3	169251
NME1	239672
NME1-NME2	11052
NME2	243678
NME3	103024
NME4	103202
NME5	112981
NME6	172113
NME7	143156
NMI	123609
NMNAT1	173614
NMNAT2	157064
NMNAT3	163864
NMS	204640
NMT1	136448
NMT2	152465
NMU	109255
NMUR1	171596
NMUR2	132911
NNAT	53438
NNMT	166741
NNT	112992
NOB1	141101
NOBOX	106410
NOC2L	188976
NOC3L	173145
NOC4L	184967
NOD1	106100
NOD2	167207
NODAL	156574
NOG	183691
NOL10	115761
NOL11	130935
NOL12	273899
NOL3	140939
NOL4	101746
NOL6	165271
NOL7	225921
NOL8	198000
NOL9	162408
NOLC1	166197
NOM1	146909
NOMO2	185164
NONO	147140
NOP10	182117
NOP14	87269
NOP16	48162
NOP2	111641
NOP56	101361
NOP58	55044
NOS1	89250
NOS1AP	198929
NOS2	7171
NOS3	164867
NOSIP	142546
NOTCH1	148400
NOTCH2	134250
NOTCH2NL	264343
NOTCH3	74181
NOTO	214513
NOTUM	185269
NOV	136999
NOVA1	139910
NOVA2	104967
NOX1	7952
NOX3	74771
NOX4	86991
NOX5	255346
NOXA1	188747
NOXO1	196408
NPAS1	130751
NPAS2	170485
NPAS3	151322
NPAS4	174576
NPAT	149308
NPB	183979
NPBWR1	183729
NPC1	141458
NPC1L1	15520
NPC2	119655
NPDC1	107281
NPEPL1	215440
NPEPPS	141279
NPFF	139574
NPFFR1	148734
NPFFR2	56291
NPHP1	144061
NPHP3	113971
NPHP3-ACAD11	274810
NPHP4	131697
NPHS1	161270
NPHS2	116218
NPL	135838
NPLOC4	182446
NPM1	181163
NPM2	158806
NPM3	107833
NPNT	168743
NPPA	175206
NPPA-AS1	242349
NPPB	120937
NPPC	163273
NPR1	169418
NPR2	159899
NPR3	113389
NPRL2	114388
NPRL3	103148
NPSR1	187258
NPTN	156642
NPTX1	171246
NPTX2	106236
NPTXR	221890
NPVF	105954
NPW	183971
NPY	122585
NPY1R	164128
NPY2R	185149
NPY5R	164129
NPY6R	226306
NQO1	181019
NQO2	124588
NR0B1	169297
NR0B2	131910
NR1D1	126368
NR1D2	174738
NR1H2	131408
NR1H3	25434
NR1H4	12504
NR1I2	144852
NR1I3	143257
NR2C1	120798
NR2C2	177463
NR2C2AP	184162
NR2E1	112333
NR2E3	278570
NR2F1	175745
NR2F2	185551
NR2F6	160113
NR3C1	113580
NR3C2	151623
NR4A1	123358
NR4A2	153234
NR4A3	119508
NR5A1	136931
NR5A2	116833
NR6A1	148200
NRADDP	236409
NRAP	197893
NRARP	198435
NRAS	213281
NRBF2	148572
NRBP1	115216
NRBP2	185189
NRCAM	91129
NRF1	106459
NRG1	157168
NRG2	158458
NRG3	185737
NRG4	169752
NRGN	154146
NRIP1	180530
NRIP2	53702
NRIP3	175352
NRK	123572
NRL	129535
NRN1	124785
NRN1L	188038
NRP1	99250
NRP2	118257
NRSN1	152954
NRSN2	125841
NRTN	171119
NRXN1	179915
NRXN2	110076
NRXN3	21645
NSA2	164346
NSD1	165671
NSDHL	147383
NSFL1C	88833
NSFP1	260075
NSFP1	282733
NSFP1	280810
NSL1	117697
NSMAF	35681
NSMCE1	169189
NSMCE2	156831
NSMCE4A	107672
NSRP1	126653
NSUN2	37474
NSUN3	178694
NSUN4	117481
NSUN5	130305
NSUN5P2	106133
NSUN6	241058
NSUN7	179299
NT5C	125458
NT5C1A	116981
NT5C1B	185013
NT5C1B-RDH14	250741
NT5C2	76685
NT5DC1	178425
NT5DC2	168268
NT5DC3	111696
NT5E	135318
NT5M	205309
NTF3	185652
NTF4	225950
NTHL1	65057
NTM	182667
NTN1	65320
NTN3	162068
NTN4	74527
NTN5	142233
NTNG1	162631
NTNG2	196358
NTPCR	135778
NTRK1	198400
NTRK2	148053
NTRK3	140538
NTS	133636
NTSR1	101188
NTSR2	169006
NUAK1	74590
NUAK2	163545
NUB1	13374
NUBP1	103274
NUBP2	95906
NUBPL	151413
NUCB1	104805
NUCB2	70081
NUCKS1	69275
NUDC	90273
NUDCD1	120526
NUDCD2	170584
NUDCD3	15676
NUDT1	106268
NUDT10	122824
NUDT11	196368
NUDT12	112874
NUDT13	166321
NUDT14	183828
NUDT15	136159
NUDT16	198585
NUDT16L1	168101
NUDT16P1	246082
NUDT17	186364
NUDT18	275074
NUDT19	213965
NUDT2	164978
NUDT21	167005
NUDT22	149761
NUDT3	272325
NUDT4	173598
NUDT4P1	177144
NUDT5	165609
NUDT6	170917
NUDT7	140876
NUDT8	167799
NUDT9	170502
NUF2	143228
NUFIP1	83635
NUFIP2	108256
NUMA1	137497
NUMB	133961
NUMBL	105245
NUP107	111581
NUP133	69248
NUP153	124789
NUP155	113569
NUP160	30066
NUP188	95319
NUP205	155561
NUP210	132182
NUP210L	143552
NUP214	126883
NUP35	163002
NUP37	75188
NUP43	120253
NUP50	93000
NUP54	138750
NUP62	213024
NUP62CL	198088
NUP85	125450
NUP88	108559
NUP93	102900
NUP98	110713
NUPL2	136243
NUPR1	176046
NUS1	153989
NUSAP1	137804
NUTF2	102898
NVL	143748
NWD1	188039
NXF1	162231
NXF2	269405
NXF2B	269437
NXF3	147206
NXF4	196970
NXF5	126952
NXNL1	171773
NXNL2	130045
NXPH1	122584
NXPH2	144227
NXPH3	182575
NXPH4	182379
NXT1	132661
NXT2	101888
NYNRIN	205978
NYX	188937
OAF	184232
OAS1	89127
OAS2	111335
OAS3	111331
OASL	135114
OAT	65154
OAZ1	104904
OAZ2	180304
OAZ3	143450
OBFC1	107960
OBP2A	122136
OBSCN	154358
OBSL1	124006
OC90	253117
OCEL1	99330
OCIAD1	109180
OCIAD2	145247
OCLM	262180
OCM	122543
OCM2	135175
OCRL	122126
ODAM	109205
ODC1	115758
ODF1	155087
ODF2	136811
ODF2L	122417
ODF3	177947
ODF3B	177989
ODF3L1	182950
ODF3L2	181781
ODF4	184650
OFD1	46651
OGDH	105953
OGDHL	197444
OGFOD1	87263
OGFOD2	111325
OGFR	60491
OGFRL1	119900
OGG1	114026
OGN	106809
OGT	147162
OIP5	104147
OIT3	138315
OLA1	138430
OLAH	152463
OLFM1	130558
OLFM2	105088
OLFM3	118733
OLFM4	102837
OLFML1	183801
OLFML2A	185585
OLFML2B	162745
OLFML3	116774
OLIG1	184221
OLIG2	205927
OLIG3	177468
OLR1	173391
OMA1	162600
OMD	127083
OMG	126861
OMP	254550
ONECUT1	169856
ONECUT2	119547
ONECUT3	205922
OOEP	203907
OPA1	198836
OPA3	125741
OPALIN	197430
OPCML	183715
OPHN1	79482
OPLAH	178814
OPN1LW	102076
OPN1MW	268221
OPN1MW2	166160
OPN1SW	128617
OPN3	54277
OPN4	122375
OPN5	124818
OPRD1	116329
OPRK1	82556
OPRM1	112038
OPTC	188770
OPTN	123240
OR10A2	170790
OR10A4	170782
OR10A5	166363
OR10A7	179919
OR10AD1	172640
OR10AG1	174970
OR10G2	255582
OR10G3	169208
OR10G4	254737
OR10G7	182634
OR10G8	234560
OR10G9	236981
OR10H1	186723
OR10H2	171942
OR10H3	171936
OR10H4	176231
OR10H5	172519
OR10J1	196184
OR10J3	196266
OR10J5	184155
OR10K2	180708
OR10P1	175398
OR10Q1	180475
OR10R2	198965
OR10S1	196248
OR10T2	186306
OR10V1	172289
OR10W1	172772
OR10X1	279111
OR10X1	186400
OR10Z1	198967
OR11G2	196832
OR11H1	130538
OR11H12	257115
OR11H2	258453
OR11H4	176198
OR11H6	176219
OR11L1	197591
OR12D2	168787
OR13C2	276119
OR13C3	204246
OR13C4	148136
OR13C5	277556
OR13C8	186943
OR13C9	136839
OR13D1	179055
OR13F1	186881
OR13G1	197437
OR13H1	171054
OR13J1	168828
OR14A16	196772
OR14I1	189181
OR1A1	172146
OR1A2	172150
OR1B1	280094
OR1B1	171484
OR1C1	221888
OR1D2	184166
OR1D4	255095
OR1D5	262628
OR1E1	180016
OR1E2	127780
OR1F1	168124
OR1F2P	203581
OR1G1	183024
OR1I1	94661
OR1J1	136834
OR1J2	197233
OR1J4	239590
OR1K1	165204
OR1L1	173679
OR1L3	171481
OR1L4	136939
OR1L6	171459
OR1L8	171496
OR1M1	170929
OR1N1	171505
OR1N2	171501
OR1Q1	165202
OR1S1	172774
OR1S1	280204
OR1S2	197887
OR2A1	221970
OR2A12	221858
OR2A14	221938
OR2A2	221989
OR2A25	221933
OR2A4	180658
OR2A42	212807
OR2A5	221836
OR2A7	243896
OR2AE1	244623
OR2AG1	170803
OR2AG1	279486
OR2AG2	188124
OR2AK2	187080
OR2AT4	171561
OR2B11	177535
OR2B2	168131
OR2B6	124657
OR2C1	168158
OR2C3	196242
OR2D2	166368
OR2D3	178358
OR2F1	213215
OR2F2	221910
OR2G2	177489
OR2G6	188558
OR2K2	171133
OR2L13	196071
OR2L1P	224227
OR2L2	203663
OR2L3	198128
OR2L8	279263
OR2L8	196936
OR2M1P	177233
OR2M2	198601
OR2M3	228198
OR2M4	171180
OR2M7	177186
OR2S2	122718
OR2S2	278889
OR2T10	184022
OR2T11	279301
OR2T11	183130
OR2T12	177201
OR2T29	182783
OR2T33	177212
OR2T34	183310
OR2T35	177151
OR2T8	177462
OR2V2	182613
OR2W3	238243
OR2W5	203664
OR2Y1	174339
OR2Z1	181733
OR3A1	180090
OR3A2	221882
OR3A3	159961
OR4A15	181958
OR4A16	181961
OR4A47	237388
OR4B1	175619
OR4C11	172188
OR4C12	221954
OR4C13	258817
OR4C16	279514
OR4C16	181935
OR4C3	176547
OR4C45	260811
OR4C46	185926
OR4C6	181903
OR4D1	141194
OR4D10	254466
OR4D11	176200
OR4D2	255713
OR4D5	171014
OR4D6	166884
OR4E2	221977
OR4F15	182854
OR4F17	176695
OR4F21	176269
OR4F5	186092
OR4F6	184140
OR4K1	155249
OR4K13	176253
OR4K14	169484
OR4K15	169488
OR4K17	176230
OR4K2	165762
OR4K5	176281
OR4L1	176246
OR4M2	274102
OR4N3P	259435
OR4N4	183706
OR4N5	184394
OR4P4	181927
OR4Q3	182652
OR4S1	176555
OR4X2	172208
OR4X2	279556
OR51A4	205497
OR51A7	176895
OR51B2	184881
OR51B2	279012
OR51B4	183251
OR51B5	242180
OR51B6	176239
OR51D1	197428
OR51E1	180785
OR51E2	167332
OR51F1	280021
OR51F1	188069
OR51G2	176893
OR51I1	167359
OR51I2	187918
OR51M1	184698
OR51Q1	167360
OR51T1	176900
OR52A5	171944
OR52B2	255307
OR52B4	221996
OR52B6	187747
OR52D1	181609
OR52E2	176787
OR52E4	180974
OR52E6	205409
OR52E8	183269
OR52H1	181616
OR52I1	232268
OR52I2	226288
OR52J3	205495
OR52K1	196778
OR52K2	181963
OR52L1	183313
OR52M1	197790
OR52N1	181001
OR52N2	180988
OR52N4	181074
OR52N5	181009
OR52W1	175485
OR56A1	180934
OR56A3	184478
OR56A4	183389
OR56A5	188691
OR56B1	181023
OR56B4	180919
OR5A1	172320
OR5A2	172324
OR5AC2	196578
OR5AK2	181273
OR5AK4P	224196
OR5AN1	176495
OR5AP2	172464
OR5AR1	172459
OR5AR1	279911
OR5AS1	181785
OR5AU1	169327
OR5B12	172362
OR5B17	197786
OR5B2	172365
OR5B21	198283
OR5B3	172769
OR5C1	148215
OR5E1P	280497
OR5E1P	170688
OR5E1P	281056
OR5F1	149133
OR5H14	236032
OR5H15	233412
OR5H2	197938
OR5H6	230301
OR5H6	279922
OR5I1	167825
OR5J2	174957
OR5K1	232382
OR5K2	231861
OR5K3	206536
OR5K4	196098
OR5M1	255012
OR5M10	254834
OR5M11	255223
OR5M3	174937
OR5M8	181371
OR6A2	184933
OR6B1	221813
OR6B2	182083
OR6B3	178586
OR6C1	205330
OR6C2	179695
OR6C3	205329
OR6C4	179626
OR6C65	205328
OR6C68	205327
OR6C70	184954
OR6C74	197706
OR6C75	187857
OR6C76	185821
OR6F1	169214
OR6K2	196171
OR6K3	203757
OR6K6	180433
OR6M1	196099
OR6N1	197403
OR6N2	188340
OR6P1	186440
OR6Q1	279051
OR6Q1	172381
OR6S1	181803
OR6T1	181499
OR6W1P	274360
OR6W1P	179420
OR6X1	221931
OR6Y1	197532
OR7A10	127515
OR7A17	185385
OR7A5	188269
OR7C1	127530
OR7C2	127529
OR7D2	188000
OR7D4	174667
OR7E156P	274052
OR7E24	237521
OR7E37P	215480
OR7E5P	214880
OR7E91P	205847
OR7G1	161807
OR7G2	170923
OR8A1	196119
OR8B12	170953
OR8B2	204293
OR8B3	196661
OR8B4	280090
OR8B4	198657
OR8B8	197125
OR8D1	196341
OR8D2	197263
OR8D2	279116
OR8D4	181518
OR8G1	197849
OR8G5	255298
OR8H2	181767
OR8H3	181761
OR8K3	181689
OR8S1	197376
OR9A4	258083
OR9G9	262191
OR9I1	172377
OR9K2	170605
OR9Q1	186509
OR9Q2	186513
ORAI1	276045
ORAI2	160991
ORAI3	175938
ORAOV1	149716
ORC1	85840
ORC2	115942
ORC3	135336
ORC4	115947
ORC5	164815
ORC6	91651
ORM1	229314
ORM2	228278
ORMDL1	128699
ORMDL2	123353
ORMDL3	172057
OS9	135506
OSBP	110048
OSBP2	184792
OSBPL10	144645
OSBPL11	144909
OSBPL1A	141447
OSBPL2	130703
OSBPL3	70882
OSBPL5	21762
OSBPL6	79156
OSBPL7	6025
OSBPL8	91039
OSBPL9	117859
OSCP1	116885
OSGEP	92094
OSGEPL1	128694
OSGIN1	140961
OSGIN2	164823
OSM	99985
OSMR	145623
OSR1	143867
OSR2	164920
OST4	228474
OSTC	198856
OSTF1	134996
OSTM1	81087
OSTN	188729
OTC	36473
OTOA	155719
OTOF	115155
OTOGL	165899
OTOL1	182447
OTOP1	163982
OTOP2	183034
OTOP3	182938
OTOR	125879
OTOS	178602
OTP	171540
OTUB1	167770
OTUD1	165312
OTUD3	169914
OTUD4	164164
OTUD5	68308
OTUD6A	189401
OTUD6B	155100
OTUD7A	169918
OTUD7B	264522
OTX1	115507
OTX2	165588
OVCA2	262664
OVCH1	187950
OVCH2	183378
OVGP1	85465
OVOL1	172818
OVOL2	125850
OXA1L	155463
OXCT1	83720
OXCT2	198754
OXER1	162881
OXGR1	165621
OXNAD1	154814
OXR1	164830
OXSM	151093
OXSR1	172939
OXT	101405
OXTR	180914
P2RX1	108405
P2RX2	187848
P2RX3	109991
P2RX4	135124
P2RX5	83454
P2RX5-TAX1BP3	257950
P2RX6	99957
P2RX6P	206145
P2RX7	89041
P2RY1	169860
P2RY10	78589
P2RY11	244165
P2RY12	169313
P2RY13	181631
P2RY14	174944
P2RY2	175591
P2RY4	186912
P2RY6	171631
P4HA1	122884
P4HA2	72682
P4HA3	149380
P4HB	185624
P4HTM	178467
PA2G4	170515
PA2G4P4	230457
PAAF1	175575
PABPC1	70756
PABPC1L	101104
PABPC1L2A	186288
PABPC1L2B	184388
PABPC1P2	198526
PABPC3	151846
PABPC4	90621
PABPC4L	254535
PABPC5	174740
PABPN1	100836
PABPN1L	205022
PACRG	112530
PACRGL	163138
PACS1	175115
PACS2	179364
PACSIN1	124507
PACSIN2	100266
PACSIN3	165912
PADI2	117115
PAEP	122133
PAF1	6712
PAFAH1B1	7168
PAFAH1B2	168092
PAFAH1B3	79462
PAFAH2	158006
PAG1	76641
PAGE1	68985
PAGE2	234068
PAGE3	204279
PAGE4	101951
PAGE5	158639
PAH	171759
PAICS	128050
PAIP1	172239
PAIP2	120727
PAIP2B	124374
PAK1	149269
PAK1IP1	111845
PAK2	180370
PAK3	77264
PAK4	130669
PAK6	137843
PALB2	83093
PALLD	129116
PALM	99864
PALM2	243444
PALM2-AKAP2	157654
PALM3	187867
PALMD	99260
PAM	145730
PAMR1	149090
PAN2	135473
PAN3	152520
PAN3-AS1	261485
PANK1	152782
PANK2	125779
PANK3	120137
PANX1	110218
PANX2	73150
PANX3	154143
PAOX	148832
PAPD4	164329
PAPD5	121274
PAPD7	112941
PAPLN	100767
PAPOLA	90060
PAPOLB	218823
PAPOLG	115421
PAPPA	182752
PAPPA2	116183
PAPSS1	138801
PAPSS2	198682
PAQR3	163291
PAQR4	162073
PAQR5	137819
PAQR6	160781
PAQR7	182749
PAQR8	170915
PAQR9	188582
PARD3	148498
PARD3B	116117
PARD6A	102981
PARD6B	124171
PARD6G	178184
PARG	227345
PARK2	185345
PARK7	116288
PARL	175193
PARM1	169116
PARP1	143799
PARP10	178685
PARP11	111224
PARP12	59378
PARP14	173193
PARP15	173200
PARP16	138617
PARP2	129484
PARP3	41880
PARP4	102699
PARP4P3	249263
PARP6	137817
PARP8	151883
PARP9	138496
PARS2	162396
PART1	152931
PARVA	197702
PARVB	188677
PARVG	138964
PASD1	166049
PASK	115687
PATE1	171053
PATE2	196844
PATE3	236027
PATE4	237353
PATL1	166889
PATZ1	100105
PAWR	177425
PAX1	125813
PAX2	75891
PAX3	135903
PAX4	106331
PAX5	196092
PAX6	7372
PAX7	9709
PAX8	125618
PAX9	198807
PAXIP1	157212
PBK	168078
PBLD	108187
PBOV1	254440
PBRM1	163939
PBX1	185630
PBX3	167081
PBX4	105717
PBXIP1	163346
PC	173599
PCA3	225937
PCBD1	166228
PCBD2	132570
PCBP1	169564
PCBP2	197111
PCBP3	183570
PCBP4	90097
PCCA	175198
PCCB	114054
PCDH1	156453
PCDH10	138650
PCDH11Y	99715
PCDH12	113555
PCDH15	150275
PCDH17	118946
PCDH18	189184
PCDH19	165194
PCDH20	280165
PCDH7	169851
PCDH8	136099
PCDH9	184226
PCDHA1	204970
PCDHA10	250120
PCDHA11	249158
PCDHA12	251664
PCDHA13	239389
PCDHA2	204969
PCDHA3	255408
PCDHA4	204967
PCDHA5	204965
